name,country,region,locality,status,has_downhill,has_nordic,downhill_distance_km,nordic_distance_km,vertical_m,min_elevation_m,max_elevation_m,lift_count,surface_lifts_count,run_convention,wikidata_id,websites,openskimap,id,geometry,lat,lng,sources
Sípark Mátraszentistván,Hungary,,Bátonyterenye,operating,yes,no,3,,121,686,807,7,6,europe,,http://www.sipark.hu/,https://openskimap.org/?obj=8c0e0884e9a43fd8872ba551d72a5805f032a28b,8c0e0884e9a43fd8872ba551d72a5805f032a28b,Point,47.92428,19.8615,https://www.skimap.org/SkiAreas/view/2607
Champex-Lac,Switzerland,,Orsières,operating,yes,yes,11,10,704,1470,2174,4,2,europe,,http://www.telechampex.ch/,https://openskimap.org/?obj=13b45d46441237ce74a6863d22151526b8891f52,13b45d46441237ce74a6863d22151526b8891f52,Point,46.030521,7.105923,https://www.skimap.org/SkiAreas/view/2387
Bogdán - Parajd,Romania,,Praid,operating,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=08be69a35b8bdb2c0a98e3cd3594080d172d931e,08be69a35b8bdb2c0a98e3cd3594080d172d931e,Point,46.585117,25.243664,https://www.skimap.org/SkiAreas/view/2619
Garda de Sus (Upper Garda),Romania,,Gârda de Sus,proposed,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=a5d279d3f5afe6d10cff6f1baf55053dadd947ec,a5d279d3f5afe6d10cff6f1baf55053dadd947ec,Point,46.455524,22.80562,https://www.skimap.org/SkiAreas/view/2613
Balderschwang,Germany,Bavaria,Balderschwang,operating,yes,no,26,,474,1008,1482,11,8,europe,,http://www.balderschwang.de/,https://openskimap.org/?obj=51ce9b2649574d1a0762416b18c01b7fb3a15084,51ce9b2649574d1a0762416b18c01b7fb3a15084,Point,47.45688,10.112228,https://www.skimap.org/SkiAreas/view/2147
Sovata - Alunis,Romania,,Sovata,operating,yes,no,1,,238,928,1166,1,,europe,,http://www.sovata-alunis.ro/en/index.php?mn=ps,https://openskimap.org/?obj=762b23c51fea6a27e4f2c03784b1214634c02163,762b23c51fea6a27e4f2c03784b1214634c02163,Point,46.65074,25.14974,https://www.skimap.org/SkiAreas/view/2620
Bánffydongó - Dangau Mare,Romania,,Căpușu Mare,operating,yes,no,,,,,,,,europe,,http://www.skidangau.ro,https://openskimap.org/?obj=8db87e02ef631ab9ac9165f43105baf7097b2b6a,8db87e02ef631ab9ac9165f43105baf7097b2b6a,Point,46.752008,23.207765,https://www.skimap.org/SkiAreas/view/2630
Buscat / Băișoara,Romania,,Muntele Băișorii,operating,yes,no,1,,215,1269,1484,1,1,europe,,http://www.buscat.ro,https://openskimap.org/?obj=f1624674823d50e9d72008339fab35d07b0a9e0d,f1624674823d50e9d72008339fab35d07b0a9e0d,Point,46.539365,23.31187,https://www.skimap.org/SkiAreas/view/2614
Harghita Băi,Romania,,Ciceu,operating,yes,no,0,,50,1290,1340,2,2,europe,,http://www.hargitafurdo.ro/,https://openskimap.org/?obj=5fe190e8d4091fd6cafecf2ef9a5f07e77ccfd77,5fe190e8d4091fd6cafecf2ef9a5f07e77ccfd77,Point,46.383886,25.640952,https://www.skimap.org/SkiAreas/view/2616
Izvoare (Ivófalu),Romania,,Baia Mare,operating,yes,no,1,,168,881,1049,2,1,europe,,,https://openskimap.org/?obj=e4817f96efb19a6608f8a59c63b7aa75264ec324,e4817f96efb19a6608f8a59c63b7aa75264ec324,Point,47.752179,23.717505,https://www.skimap.org/SkiAreas/view/2624
Nagy hideg hegy,Hungary,,Szokolya,abandoned,yes,yes,1,,82,767,849,4,4,europe,,http://www.nagyhideghegy.hu/magunkrol,https://openskimap.org/?obj=888807dbabc5c6972ca006f7b7392094ff034545,888807dbabc5c6972ca006f7b7392094ff034545,Point,47.93741,18.92249,https://www.skimap.org/SkiAreas/view/2612
Madarasi Hargita,Romania,,Căpâlnița,operating,yes,no,3,,172,1483,1655,4,4,europe,,http://www.madarasihargita.hu,https://openskimap.org/?obj=255921c75aa5d08723965a94e2ad0ef5ba691efc,255921c75aa5d08723965a94e2ad0ef5ba691efc,Point,46.440023,25.573651,https://www.skimap.org/SkiAreas/view/2617
Alberschwende im Bregenzerwald,Austria,Vorarlberg,Alberschwende,abandoned,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=9a6a27a3657fa88394c90bc9d8d9a18b5824c91d,9a6a27a3657fa88394c90bc9d8d9a18b5824c91d,Point,47.450485,9.838028,https://www.skimap.org/SkiAreas/view/2695
Mălini - Valeni village,Romania,,,operating,yes,no,,,,,,,,europe,,http://www.primariamalini.ro/partie_ski.html,https://openskimap.org/?obj=ebdee489ce5a360f2b042a97f68eda174d13ca07,ebdee489ce5a360f2b042a97f68eda174d13ca07,Point,47.38835,26.00597,https://www.skimap.org/SkiAreas/view/2627
Piatra Neamt (Karácsonykő) - Dealu Cozla,Romania,,Piatra Neamț,operating,yes,no,1,,246,380,626,3,1,europe,,http://www.piatra-neamt.net/partii_ski_piatraneamt.php,https://openskimap.org/?obj=1f2c0fbe168132145c55693de978e109c83eee03,1f2c0fbe168132145c55693de978e109c83eee03,Point,46.939671,26.375309,https://www.skimap.org/SkiAreas/view/2626
Andelsbuch (Bezau),Austria,Vorarlberg,Andelsbuch,operating,yes,no,,,,,,,,europe,,http://www.bergbahnen-andelsbuch.at/,https://openskimap.org/?obj=0a93ff0e0e010bfd742bff2c1266221a08065455,0a93ff0e0e010bfd742bff2c1266221a08065455,Point,47.412846,9.908484,https://www.skimap.org/SkiAreas/view/2696
Hirschberg-Bizau,Austria,Vorarlberg,Bizau,abandoned,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=af70a70468b5ec693593cd5845875b7645e13686,af70a70468b5ec693593cd5845875b7645e13686,Point,47.365226,9.957193,https://www.skimap.org/SkiAreas/view/2708
Grabs-Tschagguns,Austria,Vorarlberg,Tschagguns,abandoned,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=e7048c77a2d424c80b2a8af2df025479bfcd692b,e7048c77a2d424c80b2a8af2df025479bfcd692b,Point,47.062204,9.88664,https://www.skimap.org/SkiAreas/view/2707
Feleacu (Cluj-Napoca),Romania,,Feleacu,operating,yes,no,1,,92,642,734,1,1,europe,,http://www.schiarena.ro,https://openskimap.org/?obj=9a2e1d86527ce6404379c03b07ef612ad36a8835,9a2e1d86527ce6404379c03b07ef612ad36a8835,Point,46.71833,23.641193,https://www.skimap.org/SkiAreas/view/2793
Oy-Mittelberg Loipen,Germany,Bavaria,Oy-Mittelberg,operating,no,yes,,37,199,872,1071,,,europe,,https://www.oy-mittelberg.de/natur-vitalitaet/winter/langlauf-winter-und-schneeschuhwandern/,https://openskimap.org/?obj=6ffbbb26afa0a692551823ddc9f6729dedb1694f,6ffbbb26afa0a692551823ddc9f6729dedb1694f,Point,47.639832,10.453663,https://www.skimap.org/SkiAreas/view/2766
Rausor - Rau de Mori - Retyezat mountain,Romania,,Sălașu de Sus,operating,yes,no,1,,182,1249,1431,2,2,europe,,http://www.rausor-retezat.ro/schi%20in%20Retezat.html,https://openskimap.org/?obj=8fbef34af68714b5009bb998f8a2883ff27c45e6,8fbef34af68714b5009bb998f8a2883ff27c45e6,Point,45.415852,22.8378,https://www.skimap.org/SkiAreas/view/2629
Солнечная Долина (Solnechnaya Dolina),Russia,Chelyabinsk Oblast,Syrostan,operating,yes,no,9,,224,339,563,10,8,europe,,http://www.dolina.su,https://openskimap.org/?obj=41fa3933e7943c6bc49a9e5cbe483553c2786114,41fa3933e7943c6bc49a9e5cbe483553c2786114,Point,55.045855,59.973782,https://www.skimap.org/SkiAreas/view/3048
Muttersberg (Bludenz),Austria,Vorarlberg,Nüziders,operating,yes,no,,,716,676,1392,1,,europe,,http://www.muttersberg.at/,https://openskimap.org/?obj=3beb3a778db3b8d4f6d9529606003d2643bd9896,3beb3a778db3b8d4f6d9529606003d2643bd9896,Point,47.180879,9.825099,https://www.skimap.org/SkiAreas/view/2725
Château-d'Oex,Switzerland,Vaud,Château-d'Oex,abandoned,yes,yes,,,,,,,,europe,,http://www.chateau-doex.ch/,https://openskimap.org/?obj=cdae01b5d0d3b306a5b8554168801d5ec8030162,cdae01b5d0d3b306a5b8554168801d5ec8030162,Point,46.473997,7.134176,https://www.skimap.org/SkiAreas/view/3714
"Коласпортланд (Mount Aykuayvenchorr, Kolasportland, Kirovsk)",Russia,Murmansk Oblast,Kirovsk,operating,yes,no,,,,,,,,europe,,http://ski-kolasport.narod.ru/,https://openskimap.org/?obj=d9b8354ac0b5524d68a73586104438675ed241ac,d9b8354ac0b5524d68a73586104438675ed241ac,Point,67.610612,33.69904,https://www.skimap.org/SkiAreas/view/3081
Кукисвумчорр (Kirovsk),Russia,Murmansk Oblast,Kirovsk,operating,yes,no,2,,493,403,896,4,4,europe,,http://www.25chorr.ru/,https://openskimap.org/?obj=cc5ff584857621b996abe8018173406cae165a84,cc5ff584857621b996abe8018173406cae165a84,Point,67.664216,33.712176,https://www.skimap.org/SkiAreas/view/3083
Saint Jean d'Arves - Les Chambons (Les Sybelles),France,Auvergne-Rhône-Alpes,Saint-Jean-d'Arves,abandoned,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=70c9982541e7d7d92521cb07ac25d415b2047c58,70c9982541e7d7d92521cb07ac25d415b2047c58,Point,45.203758,6.260201,https://www.skimap.org/SkiAreas/view/15132
Wolzenalp (Krummenau),Switzerland,,Nesslau,operating,yes,no,,,,,,,,europe,,http://www.wolzen.ch/,https://openskimap.org/?obj=4ce453604ef946b7a013cedf4d29e10218e3ad7d,4ce453604ef946b7a013cedf4d29e10218e3ad7d,Point,47.224718,9.196062,https://www.skimap.org/SkiAreas/view/3792
Wolfratshausen - Icking,Germany,Bavaria,Icking,operating,no,yes,,13,62,648,710,,,europe,,http://www.wsvi.de/loipe.htm,https://openskimap.org/?obj=95594771be8b4082b4302b4b0d902b41e7ae6653,95594771be8b4082b4302b4b0d902b41e7ae6653,Point,47.949062,11.433642,https://www.skimap.org/SkiAreas/view/13706
Ski Club of Ireland,Republic of Ireland,,Dún Laoghaire-Rathdown,operating,yes,no,0,,28,166,194,4,4,europe,,http://www.skiclub.ie/,https://openskimap.org/?obj=1b61aa9b14cf6d1df7971cc341e4b91fe3eabbf4,1b61aa9b14cf6d1df7971cc341e4b91fe3eabbf4,Point,53.220251,-6.184084,https://www.skimap.org/SkiAreas/view/3868
Красное озеро (Krasnoye Ozero),Russia,Leningrad Oblast,Красноозёрное сельское поселение,operating,yes,no,6,,78,21,99,9,7,europe,,http://www.krasnoeozero.ru/,https://openskimap.org/?obj=b19414363a02240247d43d66ed2945c6f8175d83,b19414363a02240247d43d66ed2945c6f8175d83,Point,60.535082,29.738648,https://www.skimap.org/SkiAreas/view/3095
Северный Склон,Russia,Leningrad Oblast,Toksovo,,yes,no,1,,41,79,120,5,5,europe,,http://sevsklon.spb.ru/,https://openskimap.org/?obj=09a2b673437e55a6f8989bb210f59dff24079bd9,09a2b673437e55a6f8989bb210f59dff24079bd9,Point,60.155179,30.548562,https://www.skimap.org/SkiAreas/view/3080
Ollomont,Italy,Aosta Valley,Ollomont,operating,yes,no,,,,,,,,europe,,http://www.comune.ollomont.ao.it/,https://openskimap.org/?obj=a423cc31c11bb290bc9c4e652c2b28c1c50835e1,a423cc31c11bb290bc9c4e652c2b28c1c50835e1,Point,45.849702,7.309059,https://www.skimap.org/SkiAreas/view/4204
Deštné v Orlických horách,Czech Republic,Hradec Králové Region,Deštné v Orlických horách,operating,yes,yes,6,156,218,648,866,6,4,europe,,http://www.skicentrumdestne.cz,https://openskimap.org/?obj=a92879cf0962fd63de7896cbe510cff23b773e09,a92879cf0962fd63de7896cbe510cff23b773e09,Point,50.299706,16.360024,https://www.skimap.org/SkiAreas/view/3057
Ludwigsstadt,Germany,Bavaria,Ludwigsstadt,operating,yes,yes,,,,,,,,europe,,http://www.skizentrum-ludwigsstadt.de/,https://openskimap.org/?obj=cb7be01d2b8e4fa8959713b2ffd3f7e7d495cbb2,cb7be01d2b8e4fa8959713b2ffd3f7e7d495cbb2,Point,50.48296,11.38423,https://www.skimap.org/SkiAreas/view/4299
Terminillo,Italy,Lazio,Cantalice,operating,yes,no,,,,,,,,europe,,http://www.monteterminillo.net/,https://openskimap.org/?obj=546a72843309325c6f0bf981f12e46ac0cdd7234,546a72843309325c6f0bf981f12e46ac0cdd7234,Point,42.468777,12.990578,https://www.skimap.org/SkiAreas/view/4282
Valsavarenche,Italy,Aosta Valley,Valsavarenche,operating,yes,yes,1,,149,1549,1698,,,europe,,http://www.comune.valsavarenche.ao.it/,https://openskimap.org/?obj=e3aa4910af7b655e1ddd57bcb352c17b78c4084c,e3aa4910af7b655e1ddd57bcb352c17b78c4084c,Point,45.586057,7.20722,https://www.skimap.org/SkiAreas/view/4210
Sella Ciampigotto - Casera Razzo,Italy,Veneto,Vigo di Cadore,operating,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=c93bd413a2ea820da21d875e0144a32b0b791703,c93bd413a2ea820da21d875e0144a32b0b791703,Point,46.486076,12.585972,https://www.skimap.org/SkiAreas/view/4404
Baba Jaga,Poland,,Podgórze,operating,yes,no,,,75,305,380,3,3,europe,,,https://openskimap.org/?obj=65944ecbcc3971b3f5a70e82ef92da0554996001,65944ecbcc3971b3f5a70e82ef92da0554996001,Point,50.93609,20.938476,https://www.skimap.org/SkiAreas/view/12510
Rhemes - Notre Dame,Italy,Aosta Valley,Rhêmes-Notre-Dame,operating,yes,yes,3,0,395,1691,2086,2,1,europe,,http://www.rhemesnotredame.com/,https://openskimap.org/?obj=56d6933f91ad4f93fae2405a8cd0163ad970d360,56d6933f91ad4f93fae2405a8cd0163ad970d360,Point,45.578773,7.123471,https://www.skimap.org/SkiAreas/view/4203
Kampenwand,Germany,Bavaria,Aschau im Chiemgau,operating,yes,no,7,,839,627,1466,6,3,europe,,http://www.kampenwand.de/,https://openskimap.org/?obj=cf6a5b23507fdfc2deef4311d4e27d770ff48cfd,cf6a5b23507fdfc2deef4311d4e27d770ff48cfd,Point,47.766709,12.328223,https://www.skimap.org/SkiAreas/view/4052
Bruncu Spina,Italy,Sardinia,Dèsulu/Desulo,operating,yes,no,3,,252,1558,1810,2,1,europe,,http://www.bruncuspina.it/,https://openskimap.org/?obj=df85e970386abb7d4c01452350bf2fd892900ec2,df85e970386abb7d4c01452350bf2fd892900ec2,Point,40.018844,9.30312,https://www.skimap.org/SkiAreas/view/3963
Ovindoli,Italy,Abruzzo,Ovindoli,operating,yes,no,18,,616,1437,2053,12,4,europe,,http://www.ovindolimagnola.it/,https://openskimap.org/?obj=99fc72000e2914274efb60d579cb7cacb1043bc3,99fc72000e2914274efb60d579cb7cacb1043bc3,Point,42.150141,13.495005,https://www.skimap.org/SkiAreas/view/4276
Oropa,Italy,Piedmont,Biella,operating,yes,no,,,1148,1209,2357,2,,europe,,http://www.funivieoropa.it/,https://openskimap.org/?obj=e7eb4807c81494664533b17e7fc40e5a115b319e,e7eb4807c81494664533b17e7fc40e5a115b319e,Point,45.628658,7.977894,https://www.skimap.org/SkiAreas/view/4442
Recoaro Mille,Italy,Veneto,Recoaro Terme,abandoned,yes,yes,,,,,,,,europe,,,https://openskimap.org/?obj=2f58a091069e766e3259849a760d6792967938b9,2f58a091069e766e3259849a760d6792967938b9,Point,45.677495,11.218174,https://www.skimap.org/SkiAreas/view/4414
Monte Carpegna,Italy,Emilia-Romagna,Montecopiolo,operating,yes,yes,1,,149,1235,1384,4,3,europe,,http://www.eremomontecarpegna.it/,https://openskimap.org/?obj=28e0619c448be39a495ee85a20a6068959e52dc8,28e0619c448be39a495ee85a20a6068959e52dc8,Point,43.806322,12.333716,https://www.skimap.org/SkiAreas/view/4456
Forca Canapine,Italy,Marche,Arquata del Tronto,operating,yes,no,,,236,1354,1590,3,2,europe,,http://www.forcacanapine.com/,https://openskimap.org/?obj=03129d64e67584ba63f60dd331c890941f48bbcd,03129d64e67584ba63f60dd331c890941f48bbcd,Point,42.757636,13.195885,https://www.skimap.org/SkiAreas/view/4465
Pian Benot,Italy,Piedmont,Usseglio,operating,yes,no,,,410,1624,2034,5,4,europe,,http://www.pianbenot.it,https://openskimap.org/?obj=8748dbcad6cae9b52034c58f174899d6b5567857,8748dbcad6cae9b52034c58f174899d6b5567857,Point,45.221442,7.231339,https://www.skimap.org/SkiAreas/view/4443
Sampeyre,Italy,Piedmont,Sampeyre,operating,yes,no,7,,899,952,1851,3,1,europe,,http://www.comune.sampeyre.cn.it/Impianti.php,https://openskimap.org/?obj=c09f6d1f594fac87763cb08a56b3273a91f5cdbf,c09f6d1f594fac87763cb08a56b3273a91f5cdbf,Point,44.57693,7.181471,https://www.skimap.org/SkiAreas/view/4445
Malga San Giorgio,Italy,Veneto,Bosco Chiesanuova,operating,yes,yes,,27,253,1492,1745,,,europe,,http://malgasangiorgio.net/,https://openskimap.org/?obj=fe72dda2e8a236f05622a555977081ec609d05e4,fe72dda2e8a236f05622a555977081ec609d05e4,Point,45.68632,11.086277,https://www.skimap.org/SkiAreas/view/4415
Sarnano - Sassotetto,Italy,Marche,Sarnano,operating,yes,no,7,,266,1304,1570,9,7,europe,,http://www.sarnanoneve.it/,https://openskimap.org/?obj=1ffde17656add74ae660e171d096812598b9e337,1ffde17656add74ae660e171d096812598b9e337,Point,43.006189,13.230432,https://www.skimap.org/SkiAreas/view/4470
Panarotta,Italy,,Pergine Valsugana,operating,yes,no,8,,401,1510,1911,4,1,europe,,http://www.panarotta.it/,https://openskimap.org/?obj=03d7c405d8fe3983274477cb5d9a053b2c6c5279,03d7c405d8fe3983274477cb5d9a053b2c6c5279,Point,46.051764,11.31894,https://www.skimap.org/SkiAreas/view/4412
Fago del Soldato,Italy,Calabria,Celico,operating,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=6251265988e4a9d42cdf2c16d67d31d96675efe0,6251265988e4a9d42cdf2c16d67d31d96675efe0,Point,39.346084,16.399215,https://www.skimap.org/SkiAreas/view/4481
Sellata - Arioso,Italy,Basilicata,Abriola,operating,yes,no,6,,339,1383,1722,8,7,europe,,http://www.skisellata.it/arioso.asp,https://openskimap.org/?obj=37dca0a781f325ca6596889c837cc0f938edeb55,37dca0a781f325ca6596889c837cc0f938edeb55,Point,40.50594,15.765999,https://www.skimap.org/SkiAreas/view/4473
Capracotta,Italy,Molise,Capracotta,operating,yes,no,1,,263,1382,1645,2,1,europe,,http://www.capracotta.com/node/683,https://openskimap.org/?obj=836a25ac7e7a0ae2f181fa443cd5075fe712b79c,836a25ac7e7a0ae2f181fa443cd5075fe712b79c,Point,41.81902,14.256237,https://www.skimap.org/SkiAreas/view/4489
Livata,Italy,Lazio,Subiaco,operating,yes,no,4,,118,1616,1734,1,,europe,,,https://openskimap.org/?obj=39540a0a879560d7575e22ebc0d7365a3b0cba2c,39540a0a879560d7575e22ebc0d7365a3b0cba2c,Point,41.951547,13.181122,https://www.skimap.org/SkiAreas/view/4494
Viggiano,Italy,Basilicata,Marsicovetere,operating,yes,no,1,,136,1398,1534,3,3,europe,,http://www.sciareinbasilicata.it/viggiano.html,https://openskimap.org/?obj=8e060103b43b18fc94e26c6f7599c49a0baf7906,8e060103b43b18fc94e26c6f7599c49a0baf7906,Point,40.38353,15.863331,https://www.skimap.org/SkiAreas/view/4475
Prati di Tivo,Italy,Abruzzo,Pietracamela,operating,yes,no,4,,398,1393,1791,6,3,europe,,http://www.pratiditivo.it/,https://openskimap.org/?obj=20c4532841e21215f1b932d82cfd2940d101ac08,20c4532841e21215f1b932d82cfd2940d101ac08,Point,42.499792,13.556202,https://www.skimap.org/SkiAreas/view/4493
Monte Volturino,Italy,Basilicata,Calvello,operating,yes,no,2,,311,1500,1811,2,1,europe,,http://www.sciareinbasilicata.it/volturino.html,https://openskimap.org/?obj=a5864c316b35ba6c2f32ce4e603d0d315a6921b3,a5864c316b35ba6c2f32ce4e603d0d315a6921b3,Point,40.415493,15.82209,https://www.skimap.org/SkiAreas/view/4476
Villaggio Palumbo,Italy,Calabria,Cotronei,operating,yes,no,7,,288,1358,1646,4,2,europe,,http://www.palumbosila.it/,https://openskimap.org/?obj=009d4cedccaaed9c4fbaf1f4409d1e428addfdd3,009d4cedccaaed9c4fbaf1f4409d1e428addfdd3,Point,39.190926,16.647566,https://www.skimap.org/SkiAreas/view/4479
La Croix de Bauzon,France,Auvergne-Rhône-Alpes,La Souche,operating,yes,no,2,,200,1278,1478,6,6,europe,,http://www.croixdebauzon.com/,https://openskimap.org/?obj=fdd0b45598c67e3cb39b0b7101d9e3ee190f2a76,fdd0b45598c67e3cb39b0b7101d9e3ee190f2a76,Point,44.630096,4.089335,https://www.skimap.org/SkiAreas/view/4512
Crissolo,Italy,Piedmont,Crissolo,operating,yes,no,12,,765,1535,2300,3,2,europe,,,https://openskimap.org/?obj=6fdd78da91710bf670ffd42dcbaf27502b06f84e,6fdd78da91710bf670ffd42dcbaf27502b06f84e,Point,44.698407,7.159155,https://www.skimap.org/SkiAreas/view/4486
Todtmoos,Germany,Baden-Württemberg,Todtmoos,operating,yes,yes,,,,,,,,europe,,,https://openskimap.org/?obj=a29c8e6d400a88ed63177b0e246975728906fa4d,a29c8e6d400a88ed63177b0e246975728906fa4d,Point,47.750509,7.999137,https://www.skimap.org/SkiAreas/view/4668
Dorukkaya,Turkey,,Seben,,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=c1a06338697a50a6de7c2aed1f3b4a307a8f8916,c1a06338697a50a6de7c2aed1f3b4a307a8f8916,Point,40.595417,31.799858,https://www.skimap.org/SkiAreas/view/4667
Le Sappey-en-Chartreuse,France,Auvergne-Rhône-Alpes,Le Sappey-en-Chartreuse,operating,no,yes,,14,450,975,1425,,,europe,,http://www.sappey-tourisme.com/,https://openskimap.org/?obj=54e420b6df908ca4599287c3fb5637288a15a7c0,54e420b6df908ca4599287c3fb5637288a15a7c0,Point,45.256823,5.778134,https://www.skimap.org/SkiAreas/view/4521
Swadlincote Ski & Snowboard,United Kingdom,England,South Derbyshire,operating,yes,no,,,28,103,131,4,4,europe,,http://jnlswadlincote.co.uk,https://openskimap.org/?obj=630d89cbb672a2607380aebea1bb92419beba9da,630d89cbb672a2607380aebea1bb92419beba9da,Point,52.769542,-1.550857,https://www.skimap.org/SkiAreas/view/4701
Alpsee Bergwelt,Germany,Bavaria,Immenstadt i.Allgäu,abandoned,yes,no,,,349,750,1099,1,,europe,,http://www.alpsee-bergwelt.de/,https://openskimap.org/?obj=26f59a8c2f12ea64e51f5bf5e70b0ba430453338,26f59a8c2f12ea64e51f5bf5e70b0ba430453338,Point,47.560575,10.138768,https://www.skimap.org/SkiAreas/view/4786
Sheffield Ski Village,United Kingdom,England,Sheffield,abandoned,yes,no,,,,,,,,europe,,http://www.sheffieldskivillage.co.uk/,https://openskimap.org/?obj=b604bb259a49f53bbe8383e55461e0c97409d665,b604bb259a49f53bbe8383e55461e0c97409d665,Point,53.398457,-1.477944,https://www.skimap.org/SkiAreas/view/4598
Xscape Milton Keynes,United Kingdom,England,Milton Keynes,operating,yes,no,0,,0,107,107,3,3,europe,,http://www.xscape.co.uk/milton-keynes/concessions/sno-zone,https://openskimap.org/?obj=3f29c2fa0e378b264c4873880a3f70605e5fdf38,3f29c2fa0e378b264c4873880a3f70605e5fdf38,Point,52.041606,-0.748018,https://www.skimap.org/SkiAreas/view/4765
Altglashütten,Germany,Baden-Württemberg,Feldberg,operating,yes,yes,3,,145,989,1134,2,2,europe,,,https://openskimap.org/?obj=ab485c318cd0de0412cfc8540939a1ea49e94e42,ab485c318cd0de0412cfc8540939a1ea49e94e42,Point,47.853807,8.108614,https://www.skimap.org/SkiAreas/view/4575
Grasgehren,Germany,Bavaria,Bolsterlang,operating,yes,no,8,,220,1437,1657,4,3,europe,,http://grasgehren.de/,https://openskimap.org/?obj=723da9f03e9ff555184f067d2fffb141c5358150,723da9f03e9ff555184f067d2fffb141c5358150,Point,47.442489,10.176447,https://www.skimap.org/SkiAreas/view/4574
Menzenschwand,Germany,Baden-Württemberg,St. Blasien,operating,yes,yes,7,11,363,847,1210,3,3,europe,,,https://openskimap.org/?obj=dd0d35124d262d750c3d269445616ee989acfacf,dd0d35124d262d750c3d269445616ee989acfacf,Point,47.833414,8.062437,https://www.skimap.org/SkiAreas/view/4576
Xscape Castleford,United Kingdom,England,Wakefield,operating,yes,no,0,,0,28,28,2,2,europe,,http://www.xscape.co.uk/yorkshire/concessions/sno-zone,https://openskimap.org/?obj=85ba97ffa9fcdc9908ff437d3cac3a23baea8bbc,85ba97ffa9fcdc9908ff437d3cac3a23baea8bbc,Point,53.710352,-1.342374,https://www.skimap.org/SkiAreas/view/4764
Mar Lodge Ski Centre,United Kingdom,Scotland,,abandoned,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=13d78229d78d19865596c0589203feee543c802d,13d78229d78d19865596c0589203feee543c802d,Point,56.99243,-3.492455,https://www.skimap.org/SkiAreas/view/4832
Super Saint-Bernard,Switzerland,,Bourg-St-Pierre,abandoned,yes,no,,,,,,,,europe,,http://www.lesuper.ch,https://openskimap.org/?obj=6cbc008786345fdadd86135f199af979bcbb0ee4,6cbc008786345fdadd86135f199af979bcbb0ee4,Point,45.900436,7.196363,https://www.skimap.org/SkiAreas/view/4909
Brezovica,Slovakia,,Brezovica,operating,yes,no,,,147,766,913,1,1,europe,,https://www.oravskyhaj.sk/skicentrum/,https://openskimap.org/?obj=34a088650c6f49c5b36f0cb9c1dc9c7a66d3c393,34a088650c6f49c5b36f0cb9c1dc9c7a66d3c393,Point,49.328692,19.667304,https://www.skimap.org/SkiAreas/view/5024
Chill factore,United Kingdom,England,Trafford,operating,yes,no,,,1,22,23,3,3,europe,,http://www.chillfactore.com/,https://openskimap.org/?obj=1dd2b1e90237c5aae175abba00f2d36749ef6629,1dd2b1e90237c5aae175abba00f2d36749ef6629,Point,53.467846,-2.36141,https://www.skimap.org/SkiAreas/view/4833
Ski Snow Arena - Druskininkai,Lithuania,Alytus County,,operating,yes,no,,,27,94,121,1,,europe,,http://www.snowarena.lt/,https://openskimap.org/?obj=d3d7b5169d5dc8f132f8d3e1fd4c902451fd5c74,d3d7b5169d5dc8f132f8d3e1fd4c902451fd5c74,Point,54.032439,23.960667,https://www.skimap.org/SkiAreas/view/5030
Llandudno Ski and Snowboard Centre,United Kingdom,Wales,Llandudno,operating,yes,no,,,170,23,193,3,2,europe,,http://jnlllandudno.co.uk/,https://openskimap.org/?obj=441f4fa9bb524551d78581675c49bada82f2a621,441f4fa9bb524551d78581675c49bada82f2a621,Point,53.331184,-3.834731,https://www.skimap.org/SkiAreas/view/5031
Hedeland Skicenter,Denmark,Capital Region of Denmark,Reerslev,operating,yes,no,1,,24,33,57,3,3,europe,,http://www.roskildeskiklub.dk/skibakken/om-hedeland-skicenter/,https://openskimap.org/?obj=11973f514a7680062a586b345599270a2ee81577,11973f514a7680062a586b345599270a2ee81577,Point,55.627454,12.174371,https://www.skimap.org/SkiAreas/view/4925
Doganaccia,Italy,Tuscany,Abetone Cutigliano,operating,yes,yes,6,,247,1424,1671,4,2,europe,,http://www.doganaccia2000.it/,https://openskimap.org/?obj=5d602be9c7766d257d7df2796b2e53ddd9141e7d,5d602be9c7766d257d7df2796b2e53ddd9141e7d,Point,44.118868,10.772026,https://www.skimap.org/SkiAreas/view/4933
Čičmany,Slovakia,,Žilina,operating,yes,no,4,,298,656,954,5,5,europe,,http://www.cicmany-ski.sk/,https://openskimap.org/?obj=c33f2c43d26e7dc98cae34d427fa1c0bb4d9a2ee,c33f2c43d26e7dc98cae34d427fa1c0bb4d9a2ee,Point,48.946043,18.53052,https://www.skimap.org/SkiAreas/view/4901
